epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@1,cos_sim-Recall@1,cos_sim-Precision@3,cos_sim-Recall@3,cos_sim-Precision@5,cos_sim-Recall@5,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-MRR@10,cos_sim-NDCG@10,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@1,dot_score-Recall@1,dot_score-Precision@3,dot_score-Recall@3,dot_score-Precision@5,dot_score-Recall@5,dot_score-Precision@10,dot_score-Recall@10,dot_score-MRR@10,dot_score-NDCG@10,dot_score-MAP@100
-1,-1,0.8108108108108109,0.9054054054054054,0.945945945945946,0.9628378378378378,0.8108108108108109,0.8108108108108109,0.3018018018018018,0.9054054054054054,0.1891891891891891,0.945945945945946,0.0962837837837837,0.9628378378378378,0.8650190368940369,0.8890649889603705,0.8665795023653617,0.8108108108108109,0.9054054054054054,0.945945945945946,0.9628378378378378,0.8108108108108109,0.8108108108108109,0.3018018018018018,0.9054054054054054,0.1891891891891891,0.945945945945946,0.0962837837837837,0.9628378378378378,0.8650190368940369,0.8890649889603705,0.8665795023653617
-1,-1,0.8141891891891891,0.918918918918919,0.956081081081081,0.972972972972973,0.8141891891891891,0.8141891891891891,0.3063063063063063,0.918918918918919,0.1912162162162162,0.956081081081081,0.0972972972972972,0.972972972972973,0.8737129987129988,0.8982970462781041,0.8748073057884999,0.8141891891891891,0.918918918918919,0.956081081081081,0.972972972972973,0.8141891891891891,0.8141891891891891,0.3063063063063063,0.918918918918919,0.1912162162162162,0.956081081081081,0.0972972972972972,0.972972972972973,0.8737129987129988,0.8982970462781041,0.8748073057884999
